# SPDX-License-Identifier: AGPL-3.0-only
# Existing hardcoded English UI copy debt. The guard permits these counts to shrink,
# but CI fails when a file adds untranslated copy or increases an existing count.
# Format: relative file path, copy, count. Prefer localizing strings over editing this file.
src/components/memory/page/PageInfo.tsx	memory	1
src/components/memory/page/PageInfo.tsx	Page info	3
src/components/memory/page/PageInfo.tsx	revisions	1
src/components/memory/page/PageInfo.tsx	Revisions	1
src/components/memory/page/PageInfo.tsx	Show all	2
src/components/memory/page/PageInfo.tsx	sources	1
src/components/memory/page/PageInfo.tsx	Sources	1
src/components/memory/page/PageInfo.tsx	unverified	1
src/components/memory/page/RelatedPages.tsx	No page exists for this link yet	2
src/components/memory/page/RelatedPages.tsx	not distilled yet	1
src/components/memory/page/RelatedPages.tsx	Related Pages	1
src/components/memory/page/RelatedPages.tsx	Related pages	2
src/components/memory/PageDetail.tsx	&middot;	2
src/components/memory/PageDetail.tsx	Add an Obsidian source in Settings to export	2
src/components/memory/PageDetail.tsx	Back	1
src/components/memory/PageDetail.tsx	Cancel (Esc)	1
src/components/memory/PageDetail.tsx	Copied!	1
src/components/memory/PageDetail.tsx	Copy as context	1
src/components/memory/PageDetail.tsx	Delete page	2
src/components/memory/PageDetail.tsx	Edit page	2
src/components/memory/PageDetail.tsx	Export to Obsidian	1
src/components/memory/PageDetail.tsx	Exported!	1
src/components/memory/PageDetail.tsx	from	1
src/components/memory/PageDetail.tsx	Last distilled	1
src/components/memory/PageDetail.tsx	memories	1
src/components/memory/PageDetail.tsx	memory	1
src/components/memory/PageDetail.tsx	needs review	1
src/components/memory/PageDetail.tsx	Page not found	1
src/components/memory/PageDetail.tsx	Re-distill page	2
src/components/memory/PageDetail.tsx	Re-distilling page	1
src/components/memory/PageDetail.tsx	Re-distilling...	1
src/components/memory/PageDetail.tsx	Save (Cmd+Enter)	1
src/components/memory/PageDetail.tsx	Saving...	1
src/components/memory/PageDetail.tsx	updating...	1
src/components/memory/ProfileAvatar.tsx	Profile initials	1
src/components/memory/ProfileNarrative.tsx	AI's Understanding of You	1
